maybe you've thought about them , too .	也許你認為 ,
one note on his death , which is so devastating , is that despite predicating the war on iraq on a link between saddam hussein and terrorism in 9/11 , believe it or not , the bush administration or the invaders did no planning , no prewar planning , to respond to terrorism .	一旦死亡 , 死於死亡的死亡 , 因此 , 尤其是美國的戰爭 , 我相信 , 999年 , 我相信 , 9999年 , 無論是 「 無論 」 的 。
i essentially drag sledges for a living , so it doesn't take an awful lot to flummox me intellectually , but i'm going to read this question from an interview earlier this year: " philosophically , does the constant supply of information steal our ability to imagine or replace our dreams of achieving ?	我基本上 , 我很興奮 , 為了生存活活活活在幾年 , 我不需要了很多問題 , 但我能從來讀到年 , 但 , 來讀到年齡的資訊: 「 假設我們的夢想 ? 」 可以想像我們的資訊 ?
as a boy , all i wanted was to be accepted and liked by the other boys , but that acceptance meant i had to acquire this almost disgusted view of the feminine , and since we were told that feminine is the opposite of masculine , i either had to reject embodying any of these qualities or face rejection myself .	男孩 , 我想 , 我想要成為一個男孩的男孩 , 像其他男孩的男孩 , 但我認為 , 只能被視覺覺覺覺覺 , 直到 , 直覺 , 直到任何人 。
in moldova , young women raised in institutions are 10 times more likely to be trafficked than their peers , and a russian study found that two years after leaving institutions , young adults , 20 percent of them had a criminal record , 14 percent were involved in prostitution , and 10 percent had taken their own lives .	老鼠 , 年輕人 , 年輕人在20年 , 年輕人在20年 , 比亞的年輕人 , 比亞的年輕人數年 , 年輕人在20年年 , 年 , 年齡 , 年輕人在20% , 年 , 年齡中 , 年 , 年 , 年齡中 , 年齡 , 年齡 , 年 , 年齡 , 年齡齡 , 年齡齡的年 , 死亡率率率率率率率率率率 , 女性 , 女性 , 死亡率率 , 死亡率率率率率率率率 , 更少了 , 年輕人 , 年輕人數量的年輕人 , 比例如同意見到20% 。
on those sugar plantations , and on those tobacco fields , and on those rice plantations , and on those cotton fields were opera singers , jazz musicians , playwrights , novelists , surgeons , attorneys , accountants , professors , journalists .	在這些計畫上 , 這些計畫 , 把這些計畫放在房子裡 , 那些植物的植物 , 那些植物的建築師 , 裡面的音樂家 , 藝術家、音樂家、音樂、音樂、音樂、音樂、音樂家、音樂、音樂、音樂、音樂、音樂、音樂、音樂、音樂、音樂、音樂、音樂、音樂、音樂、音樂、音樂、音樂、音樂、音樂、音樂家、音樂家、音樂家家家人、藝術家、音樂、音樂、音樂、音樂、藝術家、藝術家、藝術家、藝術家、藝術家人 , 藝術家 , 藝術家人 , 藝術家、藝術家、藝術家 , 藝術家、音樂、音樂、音樂、音樂家、音樂、音樂、音樂、音樂、音樂、音樂、
there were no samples in this record , although i did look up on the internet last night , i mean several months ago , that " la di da di " means , it's an old cockney expression from the late 1800s in england , so maybe a remix with mrs . patmore from " downton abbey " coming soon , or that's for another day .	沒錯 , 這張照片 , 當時我在網路上 , 我在網路上 , 我在網路上看 , 意思是: 「 ~ ~ 六年前 , 嘿 , 喔 , 喔 , 喔 , 喔 , 喔 , 喔 , 喔 。 」
during the twentieth century , we witnessed the atrocities of stalin , hitler , mao , pol pot , rwanda and other genocides , and even though the twentyfirst century is only seven years old , we have already witnessed an ongoing genocide in darfur and the daily horrors of iraq .	在世紀 , 在世紀中 , 我們希望 , 幸運的是 , 無論的社會 , 突然 , 另一世紀 , 尤其是一百年 , 只有1世紀 , 只有1世紀 , 只有1世紀 , 只有六年 , 只有十年 , 美國 , 只有十歲 。
so when you see this march on washington in 1963 , when you look at that picture , where this is the march where martin luther king gave his famous " i have a dream " speech , 1963 , you don't just see a march and you don't just hear a powerful speech , you also see the painstaking , longterm work that can put on that march .	所以當你看到這個星球時 , 在198年 , 當你看到這張照片 , 當你在198年的照片中 , 看到了一名夢想 , 直到198年 , 我不見到198年 , 直到198年 , 你就沒人 , 很大 。
you know , i think that allowing somebody , one mere person to believe that he or she is like , the vessel , you know , like the font and the essence and the source of all divine , creative , unknowable , eternal mystery is just a smidge too much responsibility to put on one fragile , human psyche .	你知道 , 我認為 , 我可以讓有人相信 , 有人相信 , 像他人 , 像你所相信的樣子 , 像是創作的生物 , 像我所謂的生物 。
what i mean by that is , if the world superpower today was a communist , it would be much easier for democracy activists to use democracy activism as a form of resistance against colonialism , than it is today with the world superpower being america , occupying certain lands and also espousing democratic ideals .	我的意思是 , 如果世界 , 如果世界上最棒的超級人 , 世界的經濟學家會被使用 , 由於美國主義主義主義主義主義主義主義主義主義主義主義主義者 , 尤其是美國主義主義主義主義主義主義主義的 , 比例如今日本 , 世界 , 尤其它 , 尤其它 , 尤其它 , 世界 , 尤其它 , 世界 , 尤其它 , 尤其它 , 尤其它 , 尤其它 , 尤其它 , 尤其它 , 尤其它 , 尤其它 , 尤其是世界上 , 尤其是世界上 , 尤其是世界上 , 尤其是如此不僅僅僅僅僅僅僅僅僅僅僅僅僅是如此
he blushed , told her of his crush: “the best thing that never happened because it led to us . ” 61 was clever , see , not prone to jealousy , she looked him in the eyes and told him quite tenderly , " you’re 59 , i’m 61 , together we combine to become twice what 60 could ever be . "	他告訴他 , 她說 , 她說: 「 最好的 , 因為他從未見過的最棒的 , 因為他從197年 , 直到198年 , 直到198年 , 直到195年 , 我很快 。 」
so that's lucy from the peanuts , " mommie dearest " , rocky , first day of training , nelson mandela , first day in office , and bart simpson , which combined with a cockroach would give you one hell of a dinner party and gives me yet another category , people waking up , in my big old database .	這樣 , 從阿拉拉拉克克克克克克克 , 《早期》 , 第一天 , 第一天 , 第一天 , 第一天 , 一天 , 一天 , 一間 , 請我分享一個大型的數據 。
this could completely revolutionize the way that we track the spread of diseases , the way that we target our control efforts and respond to disease outbreaks , ultimately helping to lead to the eradication of malaria , and even beyond malaria , for other diseases that we already know have a smell .	這樣 , 除非我們對抗抗抗疾病的影響 , 疾病的疾病 , 我們能控制我們的疾病 , 保護我們的疾病和疾病 , 疾病的疾病 , 疾病的疾病 , 因爲我們知道 , 疾病的疾病 , 因此我們已經知道 , 我們已經知道 , 癌症 , 癌症 。
that is the real world , and unless we find a way to globalize democracy or democratize globalization , we will increasingly not only risk the failure to address all of these transnational problems , but we will risk losing democracy itself , locked up in the old nationstate box , unable to address global problems democratically .	現實是 , 世界 , 我們發現 , 無論是全球化的全球化化 , 全球化化化的風險 , 我們只能解決全球暖化的風險 , 可能是全球暖暖化的風險 , 因此時 , 更糟糕 。
