maybe you've thought about them , too .	也許你也想過 。
so i tried stepping up the curb the way i'd always known how , front on , for days on end , with no success , until it became obvious that the time and effort i was investing into this endeavor was clearly disproportionate to the benefit of its outcome .	所以我試著踏上曲線 , 直到我一直都知道 , 在前幾天 , 終於沒有成功 , 直到它變得很明顯 , 我很明顯地投入這個終點 , 很明顯地 , 很明顯地將它的利益轉移到外面 。
we use a kinect to measure your motions , we show graphics on the screen , and then we also give you touch cues , haptic feedback on your arm , delivered by these haptic arm bands which have motors inside , and guide you as you move .	我們用kinect來測量你的動作 , 我們在螢幕上展示圖 , 然後我們也給你觸摸器 , 駭客在你的手臂上 , 用這些駭客手臂的手臂 , 把你當作移動 。
they hold on , for example , to the fossils that fueled the last century of growth , but you know that better , cleaner more abundant fuels await us , and you know that that abundance can lead the world to more energy , more mobility and more freedom .	舉例來說 , 在過去一世紀的化石燃料中 , 但你知道 , 更好 , 乾淨的燃料在我們身上 , 你知道 , 周圍可以導致更多能源、更多能源、更多的能源、更多自由 。
if that martian looked at battlefields , they would find that people had only muskets at the time of the civil war and that they had repeating rifles at the time of the spanishamerican war , and then they had machine guns by the time of world war i .	如果火星人看著蝙蝠俠 , 他們會發現 , 人們只在戰場的時空 , 只能在公民戰爭中重覆河流 , 然後他們在西班牙戰爭時 , 他們有機器槍枝 。
that's what i'm hopeful about , about even this really grim stuff , that if you can take it and look at it properly , it's actually in itself a piece of education that allows you to start seeing how complex systems come together and work and maybe be able to apply that knowledge elsewhere in the world .	這是我很有希望的 , 即使這件非常嚴重的事 , 如果你可以把它視為一個教育本身 , 可以讓你開始看到複雜系統的複雜系統 , 也許可以應用在世界各地的其他地方 。
he was bobby kennedylike because in some ways one could never tell if he was a realist masquerading as an idealist or an idealist masquerading as a realist , as people always wondered about bobby kennedy and john kennedy in that way .	他是瘋狂的 , 因為在某種程度上 , 他永遠不會告訴他 , 如果他是個真正的科學家 , 或理想主義者 , 身為一個真正的理想主義者 , 正如同人們一直在想著炸彈和johnenkenenenenenkenkenenenenenkenenenenenkyenen在這個方面說服 。
for an economist , this is highly unusual , and it's extremely exciting , because this is a transformation as powerful as the industrial revolution and more , and before the industrial revolution , there was no economic growth to speak of .	對經濟學家來說 , 這是非常不尋常的 , 而且它非常令人興奮 , 因為這是工業革命的轉變 , 在工業革之前 , 工業革就沒有經濟成長 。
but if you're an optimistic penguin who believes they can fly , but then adjusts a parachute to your back just in case things don't work out exactly as you had planned , you will soar like an eagle , even if you're just a penguin .	但如果你是樂觀企鵝 , 他們相信牠們可以飛行 , 但是 , 會調整你的背景 , 只是你剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛飛過的 , 你就會像一隻企鵝一樣 , 即使你只是一隻企鵝 。
and so demonstrating unity is extremely important in a coalition system , and as i said , in the primaries always i'm waiting for that moment because then you have two members of the same party who have been fighting with each other , and they need to come together at some moment .	所以 , 展示叔叔叔是非常重要的 , 正如我所說的 , 我一直在等待那一刻 , 因為你有兩個成員 , 他們需要一起和彼此互相爭取 , 他們需要一起參與 。
you see , diabetes is an autoimmune disease where your body fights itself , and at the time people thought that somehow maybe exposure to a pathogen had triggered my immune system to fight the pathogen and then kill the cells that make insulin .	你看 , 糖尿病是自動免疫疾病 , 身體抗拒自己 , 而當人們認為 , 也許會對抗病原體的病原體試圖治療我的免疫系統 , 然後殺害細胞會造成胰島素 。
while mars and all the movies made in its name have reinvigorated the ethos for space travel , few of us seem to truly realize that our species' fragile constitution is woefully unprepared for long duration journeys into space .	雖然火星和所有電影都是由它名為 「 宇宙旅行 」 所組成的 , 有些人似乎意識到 , 我們物種脆弱的制度很不可思議 。
but together , they had become a rather unlikely pairing , and they had produced the federalist papers , which offered a justification and , as i mentioned , a marketing plan for the constitution , which had been wildly effective and wildly successful .	但一起 , 他們變得很不可思議 , 他們生產了聯邦主義論文 , 提供了正義的論文 , 如我所提到的 , 一個市場規劃 , 廣泛的市場規劃 , 不斷地成功地成功 。
and other times she wouldn't be fast enough , so she'd be running and running , and she wouldn't get to the house and the poem would barrel through her and she would miss it and she said it would continue on across the landscape , looking , as she put it " for another poet . "	其他時候她不會夠快 , 所以她在跑 , 跑步 , 她不會到房子裡 , 詩歌會會在她旁邊 , 她會錯過 , 她說 , 當她把 「 另一隻詩人 」 。
so let's say for instance that you're on your way to your best friend's wedding and you're trying to get to the airport and you're stuck in terrible traffic , and you finally arrive at your gate and you've missed your flight .	舉例來說 , 你在你最好的朋友婚禮上 , 試圖取得空氣運動 , 你就在不可思議的交通 , 你終於在你的gates上 , 你終於得到了你的飛行 。
